street,suburb,government_area,market,country,country_code,is_location_exact,type,Latitude,Longitude
Barcelona,Dreta de l'Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,False,Point,41.39322,2.16326
Hong Kong,Sheung Wan,Central & Western,Hong Kong,Hong Kong,HK,False,Point,22.28654,114.14682
Barcelona,El Raval,el Raval,Barcelona,Spain,ES,False,Point,41.37676,2.17153
Hong Kong,Kwun Tong,Kwun Tong,Hong Kong,Hong Kong,HK,True,Point,22.30975,114.22419
Kailua-Kona,Island of Hawaiʻi,North Kona,The Big Island,United States,US,True,Point,19.62605,-155.98617
Hong Kong,Wong Tai Sin,Wong Tai Sin,Hong Kong,Hong Kong,HK,False,Point,22.33843,114.18613
Hong Kong,Jordan,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.30637,114.17083
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.29538,114.17262
Barcelona,Ciutat Vella,el Raval,Barcelona,Spain,ES,False,Point,41.37992,2.16741
Istanbul,Fatih,Fatih,Istanbul,Turkey,TR,False,Point,41.00463,28.97989
Barcelona,Ciutat Vella,el Raval,Barcelona,Spain,ES,True,Point,41.38197,2.16684
Barcelona,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,False,Point,41.39643,2.16075
Hilo,Island of Hawaiʻi,South Hilo,The Big Island,United States,US,True,Point,19.70905,-155.06646
Montréal,Gay Village,Ville-Marie,Montreal,Canada,CA,True,Point,45.52154,-73.55243
Montréal,Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.51387,-73.57126
Hong Kong,Hong Kong,Tuen Mun,Hong Kong,Hong Kong,HK,False,Point,22.3768,113.98952
Brooklyn,Brooklyn,Crown Heights,New York,United States,US,True,Point,40.67658,-73.93122
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.32131,114.16987
Barcelona,Ciutat Vella,el Raval,Barcelona,Spain,ES,False,Point,41.37559,2.17075
Hong Kong,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.32345,114.16907
Hong Kong,Sham Shui Po District,Sham Shui Po,Hong Kong,Hong Kong,HK,True,Point,22.32787,114.1652
Montreal,Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montreal,Canada,CA,False,Point,45.54095,-73.54624
Esplugues de Llobregat,Les Corts,la Maternitat i Sant Ramon,Barcelona,Spain,ES,False,Point,41.37747,2.10189
Barcelona,El Raval,el Raval,Barcelona,Spain,ES,True,Point,41.38401,2.16459
Hong Kong,Central,Central & Western,Hong Kong,Hong Kong,HK,True,Point,22.28064,114.15492
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,True,Point,22.28161,114.15082
Kowloon,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,False,Point,22.29761,114.17399
Barcelona,Eixample,la Nova Esquerra de l'Eixample,Barcelona,Spain,ES,False,Point,41.38251,2.14959
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,True,Point,22.28771,114.13783
Montréal,Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,False,Point,45.543,-73.58714
Hong Kong,Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,Hong Kong,HK,False,Point,22.30077,114.17386
Honolulu,Honolulu,Primary Urban Center,Oahu,United States,US,True,Point,21.28397,-157.83302
Hong Kong Island,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,False,Point,22.28168,114.15296
Koloa,Kauaʻi,Koloa-Poipu,Kauai,United States,US,True,Point,21.87386,-159.45168
Rio de Janeiro,Rio De Janeiro,Freguesia (Jacarepaguá),Rio De Janeiro,Brazil,BR,True,Point,-22.93592510827873,-43.334599802734886
Montréal,Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,True,Point,45.47747,-73.60753
Barcelona,El Camp de l'Arpa del Clot,el Camp de l'Arpa del Clot,Barcelona,Spain,ES,True,Point,41.41067,2.18568
Shenzhen Shi,Hong Kong,North,Hong Kong,China,CN,True,Point,22.53595,114.1191
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.3177,114.17161
L'Hospitalet de Llobregat,Sants-Montjuïc,Sants - Badal,Barcelona,Spain,ES,False,Point,41.37128,2.12294
Kihei,Kihei/Wailea,Kihei-Makena,Maui,United States,US,True,Point,20.70462,-156.44622
Montréal,Saint-Henri,Le Sud-Ouest,Montreal,Canada,CA,True,Point,45.48047,-73.58284
Montréal,Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,False,Point,45.54042,-73.57206
Hong Kong,Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.29912,114.1732
Hong Kong,Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.29733,114.17182
Hong Kong,Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.30183,114.17779
Barcelona,Sant Antoni,Sant Antoni,Barcelona,Spain,ES,False,Point,41.37534,2.15819
Montréal,Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.5134,-73.57461
Barcelona,La Barceloneta,la Barceloneta,Barcelona,Spain,ES,False,Point,41.37849,2.19137
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,False,Point,45.53183,-73.58466
Montréal,Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,False,Point,45.47733,-73.61182
Barcelona,El Raval,el Raval,Barcelona,Spain,ES,True,Point,41.38057,2.17338
Montréal,Cote-des-Neiges-Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,True,Point,45.47281,-73.60671
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,True,Point,45.49305,-73.57981
Kailua-Kona,Island of Hawaiʻi,North Kona,The Big Island,United States,US,True,Point,19.59781,-155.97238
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,True,Point,45.49013,-73.57932
Dee Why,Sydney,Warringah,Sydney,Australia,AU,False,Point,-33.7529,151.29126
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,False,Point,22.31121,114.1693
Hong Kong,Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.30238,114.17602
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.30761,114.16593
Hong Kong,Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,True,Point,22.26972,114.18394
Rio de Janeiro,Recreio dos Bandeirantes,Recreio dos Bandeirantes,Rio De Janeiro,Brazil,BR,False,Point,-23.01054142728607,-43.44788140018425
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,True,Point,45.49872,-73.57356
Montréal,Pointe-Sainte-Charles,Le Sud-Ouest,Montreal,Canada,CA,False,Point,45.47889,-73.5606
深圳市,Hong Kong,North,Hong Kong,China,CN,False,Point,22.54134,114.12917
深圳市,Hong Kong,North,Hong Kong,China,CN,False,Point,22.53686,114.11272
Hong Kong,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.31764,114.16922
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.51793,-73.59153
Rio,Rio De Janeiro,Higienópolis,Rio De Janeiro,Brazil,BR,False,Point,-22.877996653610207,-43.2589993628205
太子,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,False,Point,22.32478,114.16696
Montréal,Villeray,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,True,Point,45.53712,-73.62216
Brooklyn,Brooklyn,Williamsburg,New York,United States,US,True,Point,40.71596,-73.93938
Istanbul,Beyoglu,Beyoglu,Istanbul,Turkey,TR,False,Point,41.02616,28.97804
Koloa,Kauaʻi,Koloa-Poipu,Kauai,United States,US,True,Point,21.88166,-159.47392
Santa Teresa,Santa Teresa,Santa Teresa,Rio De Janeiro,Brazil,BR,True,Point,-22.92854412444802,-43.19478262863695
Barcelona,Ciutat Vella,el Raval,Barcelona,Spain,ES,True,Point,41.3784,2.16607
Barcelona,Eixample,el Fort Pienc,Barcelona,Spain,ES,True,Point,41.4012,2.18139
Porto,Porto,Cedofeita,Porto,Portugal,PT,False,Point,41.14905,-8.61746
İstanbul,Beşiktaş,Besiktas,Istanbul,Turkey,TR,False,Point,41.04384,29.00152
Kailua-Kona,Kailua/Kona,North Kona,The Big Island,United States,US,True,Point,19.7183,-155.99142
Istanbul,Sultanahmet,Fatih,Istanbul,Turkey,TR,False,Point,41.00582,28.97111
Rio de Janeiro,Botafogo,Botafogo,Rio De Janeiro,Brazil,BR,True,Point,-22.944907761773145,-43.18311802407714
Rio de Janeiro,Lapa,Centro,Rio De Janeiro,Brazil,BR,False,Point,-22.912516786694592,-43.17933302853201
Brooklyn,Brooklyn,Williamsburg,New York,United States,US,True,Point,40.70926,-73.94673
Montreal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,True,Point,45.50351,-73.56238
Istanbul / Beyoglu,Cihangir,Beyoglu,Istanbul,Turkey,TR,True,Point,41.03062,28.98076
Brooklyn,Brooklyn,Bushwick,New York,United States,US,True,Point,40.69502,-73.90645
Istanbul,Fatih,Fatih,Istanbul,Turkey,TR,False,Point,41.00884,28.97592
Beşiktaş,Beşiktaş,Besiktas,Istanbul,Turkey,TR,False,Point,41.06901,29.03882
New York,Manhattan,Upper East Side,New York,United States,US,False,Point,40.77631,-73.95289
Hilo,Island of Hawaiʻi,South Hilo,The Big Island,United States,US,True,Point,19.71831,-155.09657
Rio,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,True,Point,-22.9687851177226,-43.189715788928034
Barcelona,Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,True,Point,41.40111,2.15749
Montreal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.53785,-73.57204
Copacabana,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,True,Point,-22.96375497300735,-43.17495677528599
Hong Kong,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.31899,114.16955
Porto,Porto,Cedofeita,Porto,Portugal,PT,False,Point,41.15717,-8.60812
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.14234,-8.61215
Brooklyn,Clinton Hill,Bedford-Stuyvesant,New York,United States,US,True,Point,40.68422,-73.95666
Barcelona,Gràcia,la Vila de Gràcia,Barcelona,Spain,ES,True,Point,41.40202,2.16201
Lahaina,Westside,Lahaina,Maui,United States,US,True,Point,20.87519,-156.67426
Brooklyn,Williamsburg,Williamsburg,New York,United States,US,True,Point,40.71184,-73.9464
Adalar,Istanbul,Adalar,Istanbul,Turkey,TR,False,Point,40.86722,29.13313
Rio de Janeiro,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,False,Point,-22.981098379281597,-43.20766538065688
İstanbul,Cihangir,Beyoglu,Istanbul,Turkey,TR,False,Point,41.03018,28.98152
Montréal,La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,True,Point,45.54386,-73.58907
Istanbul,Karaköy,Beyoglu,Istanbul,Turkey,TR,False,Point,41.0284,28.97515
İstanbul,Beyoglu,Beyoglu,Istanbul,Turkey,TR,False,Point,41.02669,28.97755
Montreal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.52683,-73.60301
New York,Lower East Side,Lower East Side,New York,United States,US,True,Point,40.72274,-73.99169
Montreal,Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,True,Point,45.54794,-73.5743
Hong Kong,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.3153,114.16884
Barcelona,L'Antiga Esquerra de l'Eixample,l'Antiga Esquerra de l'Eixample,Barcelona,Spain,ES,False,Point,41.39029,2.15268
Montréal,Villeray,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,True,Point,45.54082,-73.63559
Queens,Forest Hills,Forest Hills,New York,United States,US,False,Point,40.73334,-73.85433
Barcelona,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,True,Point,41.38985,2.17357
Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,Barcelona,Spain,ES,True,Point,41.38736,2.15547
Brooklyn,Greenwood Heights,Sunset Park,New York,United States,US,True,Point,40.66273,-73.99111
Montreal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,True,Point,45.49556,-73.58053
Montreal,Mile End,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.52098,-73.58662
Istanbul,Beşiktaş,Besiktas,Istanbul,Turkey,TR,False,Point,41.04882,28.9983
Rio de Janeiro,São Conrado,São Conrado,Rio De Janeiro,Brazil,BR,True,Point,-22.994424168863947,-43.257535143699705
Hong Kong,Sham Shui Po,Sham Shui Po,Hong Kong,Hong Kong,HK,True,Point,22.32713,114.16367
Kowloon,Tsim Sha Tsui,Yau Tsim Mong,Hong Kong,Hong Kong,HK,True,Point,22.29841,114.1738
Istanbul,Taksim,Beyoglu,Istanbul,Turkey,TR,True,Point,41.0358,28.97635
Istanbul,Beşiktaş,Besiktas,Istanbul,Turkey,TR,False,Point,41.08732,29.03951
Istanbul,Beyoglu,Beyoglu,Istanbul,Turkey,TR,True,Point,41.03476,28.98766
Rio de Janeiro,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,True,Point,-23.011748074828937,-43.32962169487895
Brooklyn,Brooklyn Navy Yard,Navy Yard,New York,United States,US,True,Point,40.69839,-73.97666
Rio de Janeiro,Rio De Janeiro,Copacabana,Rio De Janeiro,Brazil,BR,False,Point,-22.97155572586783,-43.18622068579519
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.16287,-8.62033
Pyrmont,Pyrmont,Sydney,Sydney,Australia,AU,True,Point,-33.86895,151.18813
Barcelona,Dreta de l'Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,False,Point,41.39896,2.17234
New York,Manhattan,Kips Bay,New York,United States,US,True,Point,40.74213,-73.9801
İstanbul,Kadıköy,Kadikoy,Istanbul,Turkey,TR,False,Point,40.98764,29.06544
Hong Kong,Wan Chai District,Wan Chai,Hong Kong,Hong Kong,HK,True,Point,22.2764,114.17626
Rio de Janeiro,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,True,Point,-22.986221877558727,-43.19914945166575
Forest Hills,Forest Hills,Forest Hills,New York,United States,US,True,Point,40.72356,-73.83982
Barcelona,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,True,Point,41.39779,2.1697
Porto,Porto,Paranhos,Porto,Portugal,PT,True,Point,41.17681,-8.59357
Barcelona,Horta-Guinardó,Can Baró,Barcelona,Spain,ES,True,Point,41.41757,2.16005
New York,Upper West Side,Upper West Side,New York,United States,US,True,Point,40.79254,-73.97531
Honolulu,Manoa,Primary Urban Center,Oahu,United States,US,True,Point,21.30734,-157.81375
Kailua-Kona,Island of Hawaiʻi,North Kona,The Big Island,United States,US,True,Point,19.64155,-155.98799
New York,Manhattan,Gramercy,New York,United States,US,True,Point,40.7364,-73.98436
istanbul/avcılar/sosyal tesisler.,Taksim,Beyoglu,Istanbul,Turkey,TR,False,Point,41.03618,28.9815
Vale de Cambra Municipality,Porto,Roge,Porto,Portugal,PT,False,Point,40.85437,-8.36017
Brooklyn,Williamsburg,Williamsburg,New York,United States,US,True,Point,40.71494,-73.93906
New York,East Village,East Village,New York,United States,US,True,Point,40.72509,-73.97898
Darlinghurst,Darlinghurst,Sydney,Sydney,Australia,AU,True,Point,-33.87525,151.22095
Petersham,Petersham,Marrickville,Sydney,Australia,AU,True,Point,-33.8971,151.15718
New York,Upper West Side,Upper West Side,New York,United States,US,True,Point,40.79407,-73.97513
New York,Manhattan,Harlem,New York,United States,US,True,Point,40.82546,-73.94629
Honolulu,Aliamanu/Salt Lake/Foster Village,Primary Urban Center,Oahu,United States,US,True,Point,21.35324,-157.92123
Brooklyn ,Brooklyn,Bedford-Stuyvesant,New York,United States,US,False,Point,40.68043,-73.93705
Montreal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,True,Point,45.50562,-73.56398
Rio de Janeiro,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,True,Point,-22.984881706786496,-43.20874666398996
Queens,Sunnyside,Woodside,New York,United States,US,True,Point,40.74433,-73.91172
Barcelona,Sant Andreu de Palomar,Sant Andreu,Barcelona,Spain,ES,True,Point,41.42925,2.18584
Brooklyn,Bedford-Stuyvesant,Bedford-Stuyvesant,New York,United States,US,True,Point,40.6835,-73.92754
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,False,Point,22.3127,114.16828
Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,Barcelona,Spain,ES,False,Point,41.40378,2.16448
New York,Manhattan,Nolita,New York,United States,US,True,Point,40.72322,-73.99351
Barcelona,el Fort Pienc,el Fort Pienc,Barcelona,Spain,ES,True,Point,41.40101,2.18268
New York,Manhattan,Harlem,New York,United States,US,True,Point,40.81586,-73.94117
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.52557,-73.57516
New York,Manhattan,Washington Heights,New York,United States,US,True,Point,40.83456,-73.94344
Montreal,Villeray-Saint-Michel-Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,True,Point,45.5462,-73.62986
Barcelona,El Raval,el Raval,Barcelona,Spain,ES,True,Point,41.38484,2.16881
Santiago,Porto,Melres e Medas,Porto,Portugal,PT,False,Point,41.07471,-8.41225
İstanbul,Taksim,Beyoglu,Istanbul,Turkey,TR,False,Point,41.03754,28.97532
Brooklyn,Brooklyn,Windsor Terrace,New York,United States,US,True,Point,40.6501,-73.97985
İstanbul,Beyoglu,Beyoglu,Istanbul,Turkey,TR,False,Point,41.02979,28.9703
Honolulu,Honolulu,Primary Urban Center,Oahu,United States,US,True,Point,21.28741,-157.83386
Centro,Lapa,Centro,Rio De Janeiro,Brazil,BR,True,Point,-22.91404061811117,-43.18497779513123
Avalon,Avalon,Pittwater,Sydney,Australia,AU,True,Point,-33.6258,151.31844
Barcelona,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,True,Point,41.38992,2.17632
Montreal,Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,True,Point,45.52639,-73.58044
Brooklyn,Brooklyn,Bedford-Stuyvesant,New York,United States,US,True,Point,40.68634,-73.92516
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,True,Point,-22.98516807281203,-43.1921492247861
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,True,Point,45.51177,-73.56224
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.15005,-8.6193
Queens,Forest Hills,Forest Hills,New York,United States,US,True,Point,40.71293,-73.84915
Ryde,Putney,Ryde,Sydney,Australia,AU,False,Point,-33.81454,151.10404
New Territories,Hong Kong,Sha Tin,Hong Kong,Hong Kong,HK,True,Point,22.38403,114.18769
Istanbul,Taksim,Beyoglu,Istanbul,Turkey,TR,False,Point,41.03577,28.9839
Montreal,Old Montreal,Ville-Marie,Montreal,Canada,CA,True,Point,45.51148,-73.54972
Barcelona,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,False,Point,41.3964,2.1678
Clovelly,Clovelly,Randwick,Sydney,Australia,AU,True,Point,-33.91216,151.25943
Rozelle,Lilyfield/Rozelle,Leichhardt,Sydney,Australia,AU,True,Point,-33.8672,151.17121
Brooklyn,Brooklyn,Crown Heights,New York,United States,US,True,Point,40.67599,-73.93995
Porto,Porto,Cedofeita,Porto,Portugal,PT,True,Point,41.1498,-8.60452
Beşiktaş,Beşiktaş,Besiktas,Istanbul,Turkey,TR,False,Point,41.04515,29.00335
Montreal,Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,False,Point,45.53702,-73.60561
İstanbul,Şişli,Kagithane,Istanbul,Turkey,TR,False,Point,41.07008,28.97489
New York,Manhattan,Inwood,New York,United States,US,True,Point,40.86496,-73.9262
New York,Manhattan,Greenwich Village,New York,United States,US,False,Point,40.73293,-73.99782
Queens,Queens,Ditmars Steinway,New York,United States,US,True,Point,40.76989,-73.90735
New York,Washington Heights,Washington Heights,New York,United States,US,True,Point,40.84261,-73.93771
Queens,Astoria,Astoria,New York,United States,US,True,Point,40.76396,-73.9181
Barcelona,Ciutat Vella,el Raval,Barcelona,Spain,ES,True,Point,41.37949,2.17429
Beyoğlu,Beyoglu,Beyoglu,Istanbul,Turkey,TR,False,Point,41.03411,28.9717
New York,Manhattan,East Village,New York,United States,US,True,Point,40.72685,-73.98638
Montreal,Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,True,Point,45.53664,-73.61356
İstanbul,Beyoglu,Beyoglu,Istanbul,Turkey,TR,False,Point,41.03532,28.9848
Haleiwa,North Shore,North Shore Oahu,Oahu,United States,US,True,Point,21.67469,-158.03732
Honolulu,Honolulu,Primary Urban Center,Oahu,United States,US,True,Point,21.28388,-157.82848
Montreal,Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,True,Point,45.53949,-73.59929
Pāhoa,Island of Hawaiʻi,Puna,The Big Island,United States,US,True,Point,19.46408,-155.12106
Hong Kong,Wan Chai,Wan Chai,Hong Kong,Hong Kong,HK,True,Point,22.27577,114.17167
Brooklyn,Brooklyn,South Slope,New York,United States,US,True,Point,40.6631,-73.98603
Vila Nova de Gaia,Porto,Mafamude e Vilar do Paraíso,Porto,Portugal,PT,True,Point,41.11735,-8.60796
Barcelona,Dreta de l'Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,True,Point,41.38972,2.16624
Montréal,Villeray-Saint-Michel-Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,True,Point,45.54122,-73.63042
Brooklyn,Bedford-Stuyvesant,Bedford-Stuyvesant,New York,United States,US,True,Point,40.68288,-73.93678
Shengwan  ,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,False,Point,22.2866,114.1494
Bondi,Bondi,Waverley,Sydney,Australia,AU,True,Point,-33.89548,151.25919
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,False,Point,-22.98060647760853,-43.1913291489288
Hawi,North Kohala,North Kohala,The Big Island,United States,US,True,Point,20.22868,-155.83107
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,True,Point,-22.98142549935892,-43.1893698671319
Kahuku,Windward Side,Koolauloa,Oahu,United States,US,True,Point,21.70217,-157.99561
Ko Olina,Oʻahu,Ewa,Oahu,United States,US,True,Point,21.34238,-158.11857
Koloa,Kauaʻi,Koloa-Poipu,Kauai,United States,US,True,Point,21.87303,-159.44572
Kalapana,Island of Hawaiʻi,Puna,The Big Island,United States,US,True,Point,19.37529,-154.97038
Bronte,Bronte,Waverley,Sydney,Australia,AU,True,Point,-33.9063,151.26419
Queens,Hillcrest,Jamaica Estates,New York,United States,US,True,Point,40.71873,-73.80324
İstanbul- Kadıkoy,Kadıköy,Kadikoy,Istanbul,Turkey,TR,False,Point,40.97311,29.07092
Koloa,Kauaʻi,Koloa-Poipu,Kauai,United States,US,True,Point,21.87711,-159.45878
Newtown,Newtown/Enmore,Marrickville,Sydney,Australia,AU,True,Point,-33.89421,151.17503
Captain Cook,Kailua/Kona,South Kona,The Big Island,United States,US,True,Point,19.49818,-155.90776
İstanbul,Beyoglu,Beyoglu,Istanbul,Turkey,TR,False,Point,41.03466,28.98541
Montreal,Old Montreal,Ville-Marie,Montreal,Canada,CA,True,Point,45.50898,-73.55123
Hong Kong,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,False,Point,22.31363,114.16784
İstanbul,Şişli,Sisli,Istanbul,Turkey,TR,False,Point,41.05326,28.98366
Tin Hau,Eastern District,Wan Chai,Hong Kong,Hong Kong,HK,True,Point,22.28376,114.19244
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,False,Point,-22.965717412570328,-43.17487359186984
Bondi Beach,Bondi Beach,Waverley,Sydney,Australia,AU,True,Point,-33.88935,151.27845
Elizabeth Bay,Elizabeth Bay/Rushcutters Bay,Sydney,Sydney,Australia,AU,True,Point,-33.87062,151.22854
